,idx,answer,predict,acc,dataset
11510,616-english,E,A,0,english
11511,617-english,B,D,0,english
11512,618-english,A,D,0,english
11513,619-english,D,H,0,english
11514,620-english,C,D,0,english
11515,621-english,D,D,1,english
11516,622-english,A,D,0,english
11517,623-english,E,D,0,english
11518,624-english,A,D,0,english
11519,625-english,B,D,0,english
11520,626-english,A,D,0,english
11521,627-english,B,D,0,english
11522,628-english,A,D,0,english
11523,629-english,B,D,0,english
11524,630-english,A,D,0,english
11525,631-english,C,D,0,english
11526,632-english,E,D,0,english
11527,633-english,D,D,1,english
11528,634-english,E,D,0,english
11529,635-english,E,D,0,english
11530,636-english,D,D,1,english
11531,637-english,E,A,0,english
11532,638-english,B,D,0,english
11533,639-english,D,D,1,english
11534,640-english,A,H,0,english
11535,641-english,A,D,0,english
11536,642-english,A,D,0,english
11537,643-english,C,D,0,english
11538,644-english,C,C,1,english
11539,645-english,E,D,0,english
11540,646-english,A,D,0,english
11541,647-english,C,D,0,english
11542,648-english,C,D,0,english
11543,649-english,C,A,0,english
11544,650-english,A,D,0,english
11545,651-english,B,D,0,english
11546,652-english,B,D,0,english
11547,653-english,C,A,0,english
11548,654-english,E,D,0,english
11549,655-english,C,D,0,english
11550,656-english,B,C,0,english
11551,657-english,C,D,0,english
11552,658-english,C,D,0,english
11553,659-english,C,A,0,english
11554,660-english,B,D,0,english
11555,661-english,E,D,0,english
11556,662-english,B,H,0,english
11557,663-english,E,D,0,english
11558,664-english,B,D,0,english
11559,665-english,C,D,0,english
11560,666-english,A,A,1,english
11561,667-english,D,D,1,english
11562,668-english,B,D,0,english
11563,669-english,C,H,0,english
11564,670-english,C,D,0,english
11565,671-english,E,D,0,english
11566,672-english,E,D,0,english
11567,673-english,D,D,1,english
11568,674-english,C,D,0,english
11569,675-english,E,D,0,english
11570,676-english,D,D,1,english
11571,677-english,A,H,0,english
11572,678-english,D,D,1,english
11573,679-english,E,H,0,english
11574,680-english,A,D,0,english
11575,681-english,D,D,1,english
11576,682-english,A,D,0,english
11577,683-english,E,D,0,english
11578,684-english,E,D,0,english
11579,685-english,A,D,0,english
11580,686-english,A,D,0,english
11581,687-english,B,D,0,english
11582,688-english,C,D,0,english
11583,689-english,A,D,0,english
11584,690-english,C,D,0,english
11585,691-english,E,D,0,english
11586,692-english,B,D,0,english
11587,693-english,A,D,0,english
11588,694-english,E,D,0,english
11589,695-english,E,D,0,english
11590,696-english,D,D,1,english
11591,697-english,A,B,0,english
11592,698-english,B,D,0,english
11593,699-english,A,D,0,english
11594,700-english,B,D,0,english
11595,701-english,B,D,0,english
11596,702-english,D,D,1,english
11597,703-english,C,D,0,english
11598,704-english,E,D,0,english
11599,705-english,A,H,0,english
11600,706-english,D,D,1,english
11601,707-english,A,D,0,english
11602,708-english,B,D,0,english
11603,709-english,A,D,0,english
11604,710-english,D,B,0,english
11605,711-english,D,D,1,english
11606,712-english,D,C,0,english
11607,713-english,B,C,0,english
11608,714-english,C,A,0,english
11609,715-english,E,D,0,english
11610,716-english,A,D,0,english
11611,717-english,A,D,0,english
11612,718-english,A,D,0,english
11613,719-english,C,D,0,english
11614,720-english,E,D,0,english
11615,721-english,C,D,0,english
11616,722-english,C,D,0,english
11617,723-english,B,D,0,english
11618,724-english,C,B,0,english
11619,725-english,E,D,0,english
11620,726-english,C,D,0,english
11621,727-english,B,D,0,english
11622,728-english,B,D,0,english
11623,729-english,C,D,0,english
11624,730-english,A,D,0,english
11625,731-english,A,A,1,english
11626,732-english,A,D,0,english
11627,733-english,E,D,0,english
11628,734-english,B,C,0,english
11629,735-english,A,D,0,english
11630,736-english,B,B,1,english
11631,737-english,C,C,1,english
11632,738-english,B,D,0,english
11633,739-english,A,D,0,english
11634,740-english,A,D,0,english
11635,741-english,E,G,0,english
11636,742-english,E,D,0,english
11637,743-english,A,D,0,english
11638,744-english,C,D,0,english
11639,745-english,D,D,1,english
11640,746-english,C,F,0,english
11641,747-english,B,D,0,english
11642,748-english,E,D,0,english
11643,749-english,C,D,0,english
11644,750-english,D,A,0,english
11645,751-english,E,A,0,english
11646,752-english,A,D,0,english
11647,753-english,B,D,0,english
11648,754-english,C,D,0,english
11649,755-english,B,H,0,english
11650,756-english,B,D,0,english
11651,757-english,B,D,0,english
11652,758-english,B,A,0,english
11653,759-english,D,D,1,english
11654,760-english,C,D,0,english
11655,761-english,E,D,0,english
11656,762-english,E,D,0,english
11657,763-english,A,D,0,english
11658,764-english,A,A,1,english
11659,765-english,A,D,0,english
11660,766-english,C,D,0,english
11661,767-english,E,D,0,english
11662,768-english,D,D,1,english
11663,769-english,A,A,1,english
11664,770-english,C,D,0,english
11665,771-english,C,D,0,english
11666,772-english,B,A,0,english
11667,773-english,C,D,0,english
11668,774-english,B,D,0,english
11669,775-english,E,C,0,english
11670,776-english,C,D,0,english
11671,777-english,B,D,0,english
11672,778-english,A,D,0,english
11673,779-english,A,C,0,english
11674,780-english,B,B,1,english
11675,781-english,D,D,1,english
11676,782-english,A,D,0,english
11677,783-english,E,D,0,english
11678,784-english,D,D,1,english
11679,785-english,E,D,0,english
11680,786-english,A,D,0,english
11681,787-english,E,D,0,english
11682,788-english,E,A,0,english
11683,789-english,C,C,1,english
11684,790-english,E,D,0,english
11685,791-english,E,D,0,english
11686,792-english,C,C,1,english
11687,793-english,C,D,0,english
11688,794-english,E,D,0,english
11689,795-english,C,D,0,english
11690,796-english,B,D,0,english
11691,797-english,D,D,1,english
11692,798-english,B,D,0,english
11693,799-english,D,D,1,english
11694,800-english,C,D,0,english
11695,801-english,A,D,0,english
11696,802-english,B,B,1,english
11697,803-english,D,D,1,english
11698,804-english,A,D,0,english
11699,805-english,A,D,0,english
11700,806-english,A,G,0,english
11701,807-english,B,D,0,english
11702,808-english,A,G,0,english
11703,809-english,A,D,0,english
11704,810-english,E,D,0,english
11705,811-english,B,D,0,english
11706,812-english,C,D,0,english
11707,813-english,B,C,0,english
11708,814-english,D,D,1,english
11709,815-english,C,D,0,english
11710,816-english,C,D,0,english
11711,817-english,A,D,0,english
11712,818-english,B,D,0,english
11713,819-english,C,D,0,english
11714,820-english,B,D,0,english
11715,821-english,C,D,0,english
11716,822-english,D,D,1,english
11717,823-english,C,G,0,english
11718,824-english,B,D,0,english
11719,825-english,E,D,0,english
11720,826-english,B,H,0,english
11721,827-english,A,D,0,english
11722,828-english,A,D,0,english
11723,829-english,A,D,0,english
11724,830-english,E,C,0,english
11725,831-english,A,A,1,english
11726,832-english,D,H,0,english
11727,833-english,A,D,0,english
11728,834-english,B,D,0,english
11729,835-english,C,H,0,english
11730,836-english,D,H,0,english
11731,837-english,D,D,1,english
11732,838-english,E,D,0,english
11733,839-english,D,A,0,english
11734,840-english,E,D,0,english
11735,841-english,A,D,0,english
11736,842-english,D,D,1,english
11737,843-english,E,C,0,english
11738,844-english,C,D,0,english
11739,845-english,A,D,0,english
11740,846-english,B,C,0,english
11741,847-english,C,D,0,english
11742,848-english,D,D,1,english
11743,849-english,D,D,1,english
11744,850-english,A,D,0,english
11745,851-english,E,D,0,english
11746,852-english,E,D,0,english
11747,853-english,D,D,1,english
11748,854-english,D,D,1,english
11749,855-english,D,D,1,english
11750,856-english,E,D,0,english
11751,857-english,E,D,0,english
11752,858-english,D,D,1,english
11753,859-english,C,C,1,english
11754,860-english,E,D,0,english
11755,861-english,E,D,0,english
11756,862-english,D,D,1,english
11757,863-english,A,D,0,english
11758,864-english,C,D,0,english
11759,865-english,B,D,0,english
11760,866-english,C,D,0,english
11761,867-english,A,D,0,english
11762,868-english,B,C,0,english
11763,869-english,E,D,0,english
11764,870-english,B,H,0,english
11765,871-english,D,D,1,english
11766,872-english,C,C,1,english
11767,873-english,D,D,1,english
11768,874-english,E,D,0,english
11769,875-english,E,D,0,english
11770,876-english,C,D,0,english
11771,877-english,C,D,0,english
11772,878-english,C,D,0,english
11773,879-english,D,D,1,english
11774,880-english,A,D,0,english
11775,881-english,C,D,0,english
11776,882-english,B,D,0,english
11777,883-english,A,D,0,english
11778,884-english,C,D,0,english
11779,885-english,B,D,0,english
11780,886-english,D,D,1,english
11781,887-english,A,D,0,english
11782,888-english,D,D,1,english
11783,889-english,C,D,0,english
11784,890-english,E,D,0,english
11785,891-english,C,D,0,english
11786,892-english,E,D,0,english
11787,893-english,C,D,0,english
11788,894-english,E,D,0,english
11789,895-english,D,D,1,english
11790,896-english,D,D,1,english
11791,897-english,E,C,0,english
11792,898-english,E,D,0,english
11793,899-english,A,C,0,english
11794,900-english,B,D,0,english
11795,901-english,D,D,1,english
11796,902-english,E,D,0,english
11797,903-english,C,D,0,english
11798,904-english,D,D,1,english
11799,905-english,B,C,0,english
11800,906-english,C,D,0,english
11801,907-english,C,D,0,english
11802,908-english,C,D,0,english
11803,909-english,A,D,0,english
11804,910-english,B,D,0,english
11805,911-english,B,D,0,english
11806,912-english,B,D,0,english
11807,913-english,D,D,1,english
11808,914-english,E,D,0,english
11809,915-english,E,H,0,english
11810,916-english,A,D,0,english
11811,917-english,D,D,1,english
11812,918-english,B,D,0,english
11813,919-english,D,D,1,english
11814,920-english,B,D,0,english
11815,921-english,A,D,0,english
11816,922-english,E,H,0,english
11817,923-english,B,D,0,english
11818,924-english,A,D,0,english
11819,925-english,D,D,1,english
11820,926-english,E,D,0,english
11821,927-english,E,D,0,english
11822,928-english,A,D,0,english
11823,929-english,E,D,0,english
11824,930-english,B,D,0,english
11825,931-english,B,D,0,english
11826,932-english,B,D,0,english
11827,933-english,B,D,0,english
11828,934-english,A,D,0,english
11829,935-english,A,D,0,english
11830,936-english,C,D,0,english
11831,937-english,E,D,0,english
11832,938-english,E,D,0,english
11833,939-english,B,D,0,english
11834,940-english,D,A,0,english
11835,941-english,C,D,0,english
11836,942-english,E,D,0,english
11837,943-english,C,D,0,english
11838,944-english,A,D,0,english
11839,945-english,D,D,1,english
11840,946-english,B,C,0,english
11841,947-english,C,D,0,english
11842,948-english,C,C,1,english
11843,949-english,C,C,1,english
11844,950-english,A,D,0,english
11845,951-english,A,A,1,english
11846,952-english,A,D,0,english
11847,953-english,C,C,1,english
11848,954-english,B,D,0,english
11849,955-english,D,D,1,english
11850,956-english,D,C,0,english
11851,957-english,B,D,0,english
11852,958-english,D,D,1,english
11853,959-english,D,D,1,english
11854,960-english,A,D,0,english
11855,961-english,D,D,1,english
11856,962-english,D,D,1,english
11857,963-english,A,D,0,english
11858,964-english,C,D,0,english
11859,965-english,A,A,1,english
11860,966-english,A,D,0,english
11861,967-english,C,D,0,english
11862,968-english,E,D,0,english
11863,969-english,E,D,0,english
11864,970-english,D,C,0,english
11865,971-english,A,D,0,english
11866,972-english,C,D,0,english
11867,973-english,D,C,0,english
11868,974-english,C,D,0,english
11869,975-english,D,A,0,english
11870,976-english,B,D,0,english
11871,977-english,B,D,0,english
11872,978-english,B,D,0,english
11873,979-english,C,D,0,english
11874,980-english,A,D,0,english
11875,981-english,A,D,0,english
11876,982-english,D,D,1,english
11877,983-english,B,A,0,english
11878,984-english,D,D,1,english
11879,985-english,D,D,1,english
11880,986-english,C,D,0,english
11881,987-english,B,D,0,english
11882,988-english,A,H,0,english
11883,989-english,A,F,0,english
11884,990-english,D,C,0,english
11885,991-english,E,G,0,english
11886,992-english,B,B,1,english
11887,993-english,A,D,0,english
11888,994-english,A,H,0,english
11889,995-english,A,C,0,english
11890,996-english,C,C,1,english
11891,997-english,D,D,1,english
11892,998-english,E,D,0,english
11893,999-english,B,C,0,english
11894,1000-english,E,D,0,english
11895,1001-english,E,D,0,english
11896,1002-english,A,H,0,english
11897,1003-english,D,D,1,english
11898,1004-english,C,D,0,english
11899,1005-english,A,D,0,english
11900,1006-english,B,D,0,english
11901,1007-english,C,D,0,english
11902,1008-english,B,D,0,english
11903,1009-english,E,G,0,english
11904,1010-english,C,D,0,english
11905,1011-english,E,D,0,english
11906,1012-english,C,D,0,english
11907,1013-english,A,D,0,english
11908,1014-english,D,D,1,english
11909,1015-english,D,H,0,english
11910,1016-english,D,A,0,english
11911,1017-english,C,D,0,english
11912,1018-english,A,D,0,english
11913,1019-english,D,D,1,english
11914,1020-english,B,D,0,english
11915,1021-english,C,D,0,english
11916,1022-english,D,D,1,english
11917,1023-english,A,H,0,english
11918,1024-english,C,D,0,english
11919,1025-english,E,D,0,english
11920,1026-english,A,D,0,english
11921,1027-english,C,D,0,english
11922,1028-english,A,D,0,english
11923,1029-english,A,D,0,english
11924,1030-english,C,D,0,english
11925,1031-english,C,D,0,english
11926,1032-english,E,D,0,english
11927,1033-english,A,C,0,english
11928,1034-english,E,D,0,english
11929,1035-english,C,D,0,english
11930,1036-english,B,D,0,english
11931,1037-english,A,D,0,english
11932,1038-english,A,A,1,english
11933,1039-english,E,B,0,english
11934,1040-english,C,D,0,english
11935,1041-english,B,D,0,english
11936,1042-english,D,F,0,english
11937,1043-english,E,D,0,english
11938,1044-english,E,D,0,english
11939,1045-english,D,D,1,english
11940,1046-english,E,H,0,english
11941,1047-english,C,D,0,english
11942,1048-english,C,D,0,english
11943,1049-english,A,C,0,english
11944,1050-english,B,D,0,english
11945,1051-english,A,D,0,english
11946,1052-english,C,D,0,english
11947,1053-english,C,D,0,english
11948,1054-english,B,D,0,english
11949,1055-english,A,D,0,english
11950,1056-english,D,D,1,english
11951,1057-english,C,D,0,english
11952,1058-english,B,D,0,english
11953,1059-english,E,H,0,english
11954,1060-english,B,D,0,english
11955,1061-english,B,D,0,english
11956,1062-english,B,D,0,english
11957,1063-english,A,D,0,english
11958,1064-english,E,D,0,english
11959,1065-english,E,D,0,english
11960,1066-english,B,D,0,english
11961,1067-english,C,D,0,english
11962,1068-english,B,D,0,english
11963,1069-english,D,D,1,english
11964,1070-english,B,D,0,english
11965,1071-english,C,D,0,english
11966,1072-english,D,D,1,english
11967,1073-english,B,D,0,english
11968,1074-english,A,D,0,english
11969,1075-english,D,D,1,english
11970,1076-english,C,D,0,english
11971,1077-english,D,H,0,english
11972,1078-english,D,D,1,english
11973,1079-english,B,D,0,english
11974,1080-english,D,C,0,english
11975,1081-english,E,D,0,english
11976,1082-english,D,D,1,english
11977,1083-english,B,D,0,english
11978,1084-english,E,D,0,english
11979,1085-english,A,D,0,english
11980,1086-english,B,D,0,english
11981,1087-english,B,A,0,english
11982,1088-english,C,A,0,english
11983,1089-english,D,D,1,english
11984,1090-english,B,D,0,english
11985,1091-english,C,H,0,english
11986,1092-english,B,D,0,english
11987,1093-english,B,D,0,english
11988,1094-english,B,B,1,english
11989,1095-english,D,A,0,english
11990,1096-english,E,D,0,english
11991,1097-english,E,D,0,english
11992,1098-english,A,D,0,english
11993,1099-english,C,D,0,english
11994,1100-english,C,D,0,english
11995,1101-english,C,D,0,english
11996,1102-english,C,D,0,english
11997,1103-english,E,D,0,english
11998,1104-english,C,D,0,english
11999,1105-english,C,D,0,english
12000,1106-english,C,D,0,english
12001,1107-english,E,D,0,english
12002,1108-english,E,D,0,english
12003,1109-english,C,D,0,english
12004,1110-english,E,D,0,english
12005,1111-english,A,D,0,english
12006,1112-english,C,A,0,english
12007,1113-english,B,C,0,english
12008,1114-english,D,D,1,english
12009,1115-english,B,D,0,english
12010,1116-english,D,C,0,english
12011,1117-english,B,D,0,english
12012,1118-english,C,D,0,english
12013,1119-english,C,A,0,english
12014,1120-english,D,D,1,english
12015,1121-english,D,D,1,english
12016,1122-english,B,D,0,english
12017,1123-english,B,A,0,english
12018,1124-english,D,D,1,english
12019,1125-english,B,D,0,english
12020,1126-english,A,D,0,english
12021,1127-english,C,D,0,english
12022,1128-english,E,D,0,english
12023,1129-english,B,D,0,english
12024,1130-english,E,D,0,english
12025,1131-english,D,C,0,english
12026,1132-english,D,H,0,english
12027,1133-english,B,D,0,english
12028,1134-english,A,D,0,english
12029,1135-english,C,D,0,english
12030,1136-english,D,A,0,english
12031,1137-english,D,D,1,english
12032,1138-english,A,D,0,english
12033,1139-english,D,D,1,english
12034,1140-english,E,D,0,english
12035,1141-english,D,D,1,english
12036,1142-english,A,D,0,english
12037,1143-english,D,C,0,english
12038,1144-english,C,D,0,english
12039,1145-english,D,D,1,english
12040,1146-english,A,D,0,english
12041,1147-english,E,D,0,english
12042,1148-english,C,D,0,english
12043,1149-english,E,D,0,english
12044,1150-english,A,D,0,english
12045,1151-english,C,H,0,english
12046,1152-english,A,D,0,english
12047,1153-english,C,D,0,english
12048,1154-english,E,D,0,english
12049,1155-english,D,D,1,english
12050,1156-english,A,D,0,english
12051,1157-english,A,C,0,english
12052,1158-english,E,D,0,english
12053,1159-english,C,D,0,english
12054,1160-english,B,D,0,english
12055,1161-english,E,H,0,english
12056,1162-english,C,D,0,english
12057,1163-english,E,D,0,english
12058,1164-english,E,D,0,english
12059,1165-english,B,D,0,english
12060,1166-english,B,D,0,english
12061,1167-english,C,D,0,english
12062,1168-english,C,D,0,english
12063,1169-english,A,H,0,english
12064,1170-english,E,D,0,english
12065,1171-english,C,A,0,english
12066,1172-english,A,D,0,english
12067,1173-english,C,D,0,english
